t,l,x,y,z,Unnamed: 5
31189,1,-0.84,-0.56,0.11,
31190,1,-0.83,-0.46,0.32,
31192,1,-0.83,-0.46,0.32,
31194,1,-0.83,-0.46,0.32,
31196,1,-0.83,-0.46,0.32,
31197,1,-0.83,-0.46,0.32,
31199,1,-0.83,-0.46,0.32,
31201,1,-0.81,-0.42,0.51,
31202,1,-0.81,-0.42,0.51,
31204,1,-0.81,-0.42,0.51,
31205,1,-0.81,-0.42,0.51,
31207,1,-0.81,-0.42,0.51,
31209,1,-0.81,-0.42,0.51,
31210,1,-0.72,-0.3,0.68,
31212,1,-0.72,-0.3,0.68,
31214,1,-0.72,-0.3,0.68,
31215,1,-0.72,-0.3,0.68,
31217,1,-0.72,-0.3,0.68,
31219,1,-0.72,-0.3,0.8,
31220,1,-0.57,-0.21,0.84,
31222,1,-0.57,-0.21,0.84,
31224,1,-0.57,-0.21,0.84,
31225,1,-0.57,-0.21,0.84,
31227,1,-0.57,-0.21,0.84,
31229,1,-0.57,-0.22,1.04,
31231,1,-0.39,-0.22,1.04,
31232,1,-0.39,-0.22,1.04,
31234,1,-0.39,-0.22,1.04,
31235,1,-0.39,-0.22,1.04,
31237,1,-0.39,-0.22,1.04,
31239,1,-0.3,-0.19,1.23,
31240,1,-0.3,-0.19,1.23,
31242,1,-0.3,-0.19,1.23,
31244,1,-0.3,-0.19,1.23,
31245,1,-0.3,-0.19,1.23,
31247,1,-0.3,-0.19,1.23,
31249,1,-0.18,-0.04,1.31,
31250,1,-0.18,-0.04,1.31,
31252,1,-0.18,-0.04,1.31,
31254,1,-0.18,-0.04,1.31,
31255,1,-0.18,-0.04,1.31,
31257,1,-0.18,-0.04,1.31,
31259,1,-0.07,0.07,1.38,
31260,1,-0.07,0.07,1.38,
31262,1,-0.07,0.07,1.38,
31264,1,-0.07,0.07,1.38,
31266,1,-0.07,0.07,1.38,
31267,1,-0.07,0.07,1.38,
31269,1,0.03,0.03,1.34,
31270,1,0.03,0.03,1.34,
31272,1,0.03,0.03,1.34,
31274,1,0.03,0.03,1.34,
31275,1,0.03,0.03,1.34,
31277,1,0.03,0.03,1.34,
31279,1,0.35,0.04,1.32,
31280,1,0.35,0.04,1.32,
31282,1,0.35,0.04,1.32,
31284,1,0.35,0.04,1.32,
31286,1,0.35,0.04,1.32,
31287,1,0.35,0.04,1.32,
31289,1,0.64,-0.01,1.39,
31291,1,0.64,-0.01,1.39,
31292,1,0.64,-0.01,1.39,
31294,1,0.64,-0.01,1.39,
31296,1,0.64,-0.01,1.39,
31297,1,0.64,-0.13,1.31,
31299,1,0.71,-0.13,1.31,
31301,1,0.71,-0.13,1.31,
31302,1,0.71,-0.13,1.31,
31304,1,0.71,-0.13,1.31,
31306,1,0.71,-0.13,1.31,
31307,1,-2.81,-0.64,1.85,
31309,1,-2.81,-0.64,1.85,
31311,1,-2.81,-0.64,1.85,
31312,1,-2.81,-0.64,1.85,
31314,1,-2.81,-0.64,1.85,
31316,1,-2.81,-0.64,1.85,
31317,1,-6.49,-3.42,4.22,
31319,1,-6.49,-3.42,4.22,
31321,1,-6.49,-3.42,4.22,
31322,1,-6.49,-3.42,4.22,
31324,1,-6.49,-3.42,4.22,
31326,1,-6.49,-3.42,4.22,
31328,1,-1.92,-1.28,1.28,
31329,1,-1.92,-1.28,1.28,
31331,1,-1.92,-1.28,1.28,
31332,1,-1.92,-1.28,1.28,
31334,1,-1.92,-1.28,1.28,
31336,1,-1.92,-1.28,1.28,
31338,1,1.47,0.49,0.1,
31339,1,1.47,0.49,0.1,
31341,1,1.47,0.49,0.1,
31343,1,1.47,0.49,0.1,
31344,1,1.47,0.49,0.1,
31346,1,1.47,0.49,0.48,
31348,1,0.28,0.63,0.47,
31349,1,0.28,0.63,0.47,
31351,1,0.28,0.63,0.47,
31353,1,0.28,0.63,0.47,
31354,1,0.28,0.63,0.47,
31356,1,0.28,-1.44,0.4,
31358,1,-2.24,-1.44,0.4,
31359,1,-2.24,-1.44,0.4,
31361,1,-2.24,-1.44,0.4,
31363,1,-2.24,-1.44,0.4,
31364,1,-2.24,-1.44,0.4,
31366,1,-1.09,-1.06,0.56,
31368,1,-1.09,-1.06,0.56,
31369,1,-1.09,-1.06,0.56,
31371,1,-1.09,-1.06,0.56,
31373,1,-1.09,-1.06,0.56,
31374,1,-1.09,-1.06,0.56,
31376,1,-0.52,-0.06,0.66,
31378,1,-0.52,-0.06,0.66,
31379,1,-0.52,-0.06,0.66,
31381,1,-0.52,-0.06,0.66,
31383,1,-0.52,-0.06,0.66,
31384,1,-0.52,-0.06,0.66,
31386,1,-1.0,-0.16,0.51,
31388,1,-1.0,-0.16,0.51,
31389,1,-1.0,-0.16,0.51,
31391,1,-1.0,-0.16,0.51,
31393,1,-1.0,-0.16,0.51,
31394,1,-1.0,-0.16,0.51,
31396,1,-0.85,-0.1,0.47,
31398,1,-0.85,-0.1,0.47,
31399,1,-0.85,-0.1,0.47,
31401,1,-0.85,-0.1,0.47,
31403,1,-0.85,-0.1,0.47,
31404,1,-0.85,-0.1,0.47,
31406,1,-0.9,-0.1,0.31,
31408,1,-0.9,-0.1,0.31,
31409,1,-0.9,-0.1,0.31,
31411,1,-0.9,-0.1,0.31,
31413,1,-0.9,-0.1,0.31,
31414,1,-0.9,-0.1,0.19,
31416,1,-0.94,-0.15,0.24,
31418,1,-0.94,-0.15,0.24,
31419,1,-0.94,-0.15,0.24,
31421,1,-0.94,-0.15,0.24,
31423,1,-0.94,-0.15,0.24,
31424,1,-0.94,-0.2,0.12,
31426,1,-0.95,-0.2,0.12,
31428,1,-0.95,-0.2,0.12,
31429,1,-0.95,-0.2,0.12,
31431,1,-0.95,-0.2,0.12,
31433,1,-0.95,-0.2,0.12,
31434,1,-0.97,-0.23,0.0,
31436,1,-0.97,-0.23,0.0,
31438,1,-0.97,-0.23,0.0,
31439,1,-0.97,-0.23,0.0,
31441,1,-0.97,-0.23,0.0,
31443,1,-0.97,-0.23,0.0,
31444,1,-0.97,-0.23,-0.1,
31446,1,-0.97,-0.23,-0.1,
31448,1,-0.97,-0.23,-0.1,
31450,1,-0.97,-0.23,-0.1,
31451,1,-0.97,-0.23,-0.1,
31453,1,-0.97,-0.23,-0.1,
31455,1,-0.98,-0.25,-0.11,
31456,1,-0.98,-0.25,-0.11,
31458,1,-0.98,-0.25,-0.11,
31460,1,-0.98,-0.25,-0.11,
31461,1,-0.98,-0.25,-0.11,
31463,1,-0.98,-0.25,-0.11,
31465,1,-0.98,-0.26,-0.07,
31467,1,-0.98,-0.26,-0.07,
31468,1,-0.98,-0.26,-0.07,
31470,1,-0.98,-0.26,-0.07,
31472,1,-0.98,-0.26,-0.07,
31473,1,-0.98,-0.28,0.04,
31475,1,-0.96,-0.28,0.04,
31477,1,-0.96,-0.28,0.04,
31478,1,-0.96,-0.28,0.04,
31480,1,-0.96,-0.28,0.04,
31482,1,-0.96,-0.28,0.04,
31483,1,-0.96,-0.25,0.1,
31485,1,-0.96,-0.25,0.1,
31486,1,-0.96,-0.25,0.1,
31488,1,-0.96,-0.25,0.1,
31490,1,-0.96,-0.25,0.1,
31491,1,-0.96,-0.25,0.1,
31493,1,-0.94,-0.18,0.17,
31495,1,-0.94,-0.18,0.17,
31496,1,-0.94,-0.18,0.17,
31498,1,-0.94,-0.18,0.17,
31500,1,-0.94,-0.18,0.17,
31502,1,-0.94,-0.18,0.17,
31503,1,-0.94,-0.12,0.18,
31505,1,-0.94,-0.12,0.18,
31506,1,-0.94,-0.12,0.18,
31508,1,-0.94,-0.12,0.18,
31510,1,-0.94,-0.12,0.18,
31512,1,-0.94,-0.12,0.18,
31513,1,-0.93,-0.08,0.16,
31515,1,-0.93,-0.08,0.16,
31517,1,-0.93,-0.08,0.16,
31518,1,-0.93,-0.08,0.16,
31520,1,-0.93,-0.08,0.16,
31522,1,-0.93,-0.08,0.16,
31523,1,-0.93,-0.12,0.11,
31525,1,-0.93,-0.12,0.11,
31526,1,-0.93,-0.12,0.11,
31528,1,-0.93,-0.12,0.11,
31530,1,-0.93,-0.12,0.11,
31532,1,-0.93,-0.12,0.07,
31533,1,-0.94,-0.17,0.07,
31535,1,-0.94,-0.17,0.07,
31537,1,-0.94,-0.17,0.07,
31538,1,-0.94,-0.17,0.07,
31540,1,-0.94,-0.17,0.07,
31542,1,-0.94,-0.25,0.07,
31543,1,-0.95,-0.25,0.07,
31545,1,-0.95,-0.25,0.07,
31547,1,-0.95,-0.25,0.07,
31548,1,-0.95,-0.25,0.07,
31550,1,-0.95,-0.25,0.07,
31552,1,-0.97,-0.3,0.05,
31553,1,-0.97,-0.3,0.05,
31555,1,-0.97,-0.3,0.05,
31557,1,-0.97,-0.3,0.05,
31558,1,-0.97,-0.3,0.05,
31560,1,-0.97,-0.3,0.05,
31562,1,-0.97,-0.29,0.02,
31563,1,-0.97,-0.29,0.02,
31565,1,-0.97,-0.29,0.02,
31566,1,-0.97,-0.29,0.02,
31568,1,-0.97,-0.29,0.02,
31570,1,-0.97,-0.29,0.02,
31571,1,-0.96,-0.28,0.01,
31573,1,-0.96,-0.28,0.01,
31575,1,-0.96,-0.28,0.01,
31576,1,-0.96,-0.28,0.01,
31578,1,-0.96,-0.28,0.01,
31580,1,-0.96,-0.28,0.01,
31581,1,-0.97,-0.23,-0.02,
31583,1,-0.97,-0.23,-0.02,
31585,1,-0.97,-0.23,-0.02,
31586,1,-0.97,-0.23,-0.02,
31588,1,-0.97,-0.23,-0.02,
31590,1,-0.97,-0.23,-0.02,
31591,1,-0.96,-0.21,0.02,
31593,1,-0.96,-0.21,0.02,
31595,1,-0.96,-0.21,0.02,
31596,1,-0.96,-0.21,0.02,
31598,1,-0.96,-0.21,0.02,
31599,1,-0.96,-0.21,0.02,
31601,1,-0.94,-0.16,0.1,
31603,1,-0.94,-0.16,0.1,
31604,1,-0.94,-0.16,0.1,
31606,1,-0.94,-0.16,0.1,
31608,1,-0.94,-0.16,0.1,
31610,1,-0.94,-0.16,0.1,
31611,1,-0.93,-0.15,0.19,
31613,1,-0.93,-0.15,0.19,
31614,1,-0.93,-0.15,0.19,
31616,1,-0.93,-0.15,0.19,
31618,1,-0.93,-0.15,0.19,
31619,1,-0.93,-0.15,0.21,
31621,1,-0.92,-0.17,0.21,
31623,1,-0.92,-0.17,0.21,
31624,1,-0.92,-0.17,0.21,
31626,1,-0.92,-0.17,0.21,
31628,1,-0.92,-0.17,0.21,
31629,1,-0.92,-0.18,0.17,
31631,1,-0.94,-0.18,0.17,
31633,1,-0.94,-0.18,0.17,
31635,1,-0.94,-0.18,0.17,
31636,1,-0.94,-0.18,0.17,
31638,1,-0.94,-0.18,0.17,
31639,1,-0.95,-0.21,0.1,
31641,1,-0.95,-0.21,0.1,
31643,1,-0.95,-0.21,0.1,
31644,1,-0.95,-0.21,0.1,
31646,1,-0.95,-0.21,0.1,
31648,1,-0.95,-0.21,0.1,
31650,1,-0.96,-0.23,0.04,
31651,1,-0.96,-0.23,0.04,
31653,1,-0.96,-0.23,0.04,
31654,1,-0.96,-0.23,0.04,
31656,1,-0.96,-0.23,0.04,
31658,1,-0.96,-0.23,0.04,
31659,1,-0.97,-0.26,0.0,
31661,1,-0.97,-0.26,0.0,
31663,1,-0.97,-0.26,0.0,
31664,1,-0.97,-0.26,0.0,
31666,1,-0.97,-0.26,0.0,
31668,1,-0.97,-0.26,0.0,
31669,1,-0.96,-0.24,-0.03,
31671,1,-0.96,-0.24,-0.03,
31673,1,-0.96,-0.24,-0.03,
31675,1,-0.96,-0.24,-0.03,
31676,1,-0.96,-0.24,-0.03,
31678,1,-0.96,-0.24,-0.03,
31680,1,-0.97,-0.24,-0.03,
31681,1,-0.97,-0.24,-0.03,
31683,1,-0.97,-0.24,-0.03,
31684,1,-0.97,-0.24,-0.03,
31686,1,-0.97,-0.24,-0.03,
31688,1,-0.97,-0.24,0.01,
31690,1,-0.96,-0.23,0.01,
31691,1,-0.96,-0.23,0.01,
31693,1,-0.96,-0.23,0.01,
31694,1,-0.96,-0.23,0.01,
31696,1,-0.96,-0.23,0.01,
31698,1,-0.96,-0.23,0.05,
31699,1,-0.96,-0.21,0.05,
31701,1,-0.96,-0.21,0.05,
31703,1,-0.96,-0.21,0.05,
31704,1,-0.96,-0.21,0.05,
31706,1,-0.96,-0.21,0.05,
31708,1,-0.94,-0.17,0.08,
31709,1,-0.94,-0.17,0.08,
31711,1,-0.94,-0.17,0.08,
31713,1,-0.94,-0.17,0.08,
31714,1,-0.94,-0.17,0.08,
31716,1,-0.94,-0.17,0.08,
31718,1,-0.94,-0.15,0.11,
31719,1,-0.94,-0.15,0.11,
31721,1,-0.94,-0.15,0.11,
31723,1,-0.94,-0.15,0.11,
31724,1,-0.94,-0.15,0.11,
31726,1,-0.94,-0.15,0.11,
31728,1,-0.94,-0.18,0.14,
31729,1,-0.94,-0.18,0.14,
31731,1,-0.94,-0.18,0.14,
31733,1,-0.94,-0.18,0.14,
31734,1,-0.94,-0.18,0.14,
31736,1,-0.94,-0.18,0.14,
31738,1,-0.94,-0.19,0.12,
31739,1,-0.94,-0.19,0.12,
31741,1,-0.94,-0.19,0.12,
31743,1,-0.94,-0.19,0.12,
31744,1,-0.94,-0.19,0.12,
31746,1,-0.94,-0.19,0.12,
31748,1,-0.95,-0.2,0.08,
31749,1,-0.95,-0.2,0.08,
31751,1,-0.95,-0.2,0.08,
31753,1,-0.95,-0.2,0.08,
31754,1,-0.95,-0.2,0.08,
31756,1,-0.95,-0.2,0.08,
31758,1,-0.96,-0.23,0.05,
31759,1,-0.96,-0.23,0.05,
31761,1,-0.96,-0.23,0.05,
31763,1,-0.96,-0.23,0.05,
31764,1,-0.96,-0.23,0.05,
31766,1,-0.96,-0.23,0.02,
31768,1,-0.96,-0.24,0.02,
31769,1,-0.96,-0.24,0.02,
31771,1,-0.96,-0.24,0.02,
31773,1,-0.96,-0.24,0.02,
31774,1,-0.96,-0.24,0.02,
31776,1,-0.96,-0.24,0.0,
31778,1,-0.96,-0.24,0.0,
31779,1,-0.96,-0.24,0.0,
31781,1,-0.96,-0.24,0.0,
31783,1,-0.96,-0.24,0.0,
31784,1,-0.96,-0.24,0.0,
31786,1,-0.96,-0.22,-0.02,
31788,1,-0.96,-0.22,-0.02,
31789,1,-0.96,-0.22,-0.02,
31791,1,-0.96,-0.22,-0.02,
31793,1,-0.96,-0.22,-0.02,
31794,1,-0.96,-0.22,-0.02,
31796,1,-0.96,-0.21,-0.02,
31798,1,-0.96,-0.21,-0.02,
31799,1,-0.96,-0.21,-0.02,
31801,1,-0.96,-0.21,-0.02,
31803,1,-0.96,-0.21,-0.02,
31804,1,-0.96,-0.21,-0.02,
31806,1,-0.96,-0.2,0.0,
31807,1,-0.96,-0.2,0.0,
31809,1,-0.96,-0.2,0.0,
31811,1,-0.96,-0.2,0.0,
31812,1,-0.96,-0.2,0.0,
31814,1,-0.96,-0.2,0.0,
31816,1,-0.96,-0.21,0.03,
31817,1,-0.96,-0.21,0.03,
31819,1,-0.96,-0.21,0.03,
31821,1,-0.96,-0.21,0.03,
31822,1,-0.96,-0.21,0.03,
31824,1,-0.96,-0.21,0.03,
31826,1,-0.95,-0.21,0.08,
31827,1,-0.95,-0.21,0.08,
31829,1,-0.95,-0.21,0.08,
31831,1,-0.95,-0.21,0.08,
31832,1,-0.95,-0.21,0.08,
31834,1,-0.95,-0.21,0.08,
31836,1,-0.95,-0.21,0.1,
31837,1,-0.95,-0.21,0.1,
31839,1,-0.95,-0.21,0.1,
31841,1,-0.95,-0.21,0.1,
31843,1,-0.95,-0.21,0.1,
31844,1,-0.95,-0.21,0.1,
31846,1,-0.95,-0.21,0.1,
31848,1,-0.95,-0.21,0.1,
31849,1,-0.95,-0.21,0.1,
31851,1,-0.95,-0.21,0.1,
31853,1,-0.95,-0.21,0.1,
31854,1,-0.95,-0.2,0.1,
31856,1,-0.95,-0.2,0.1,
31858,1,-0.95,-0.2,0.1,
31859,1,-0.95,-0.2,0.1,
31861,1,-0.95,-0.2,0.1,
31863,1,-0.95,-0.2,0.1,
31864,1,-0.95,-0.19,0.07,
31866,1,-0.95,-0.19,0.07,
31868,1,-0.95,-0.19,0.07,
31869,1,-0.95,-0.19,0.07,
31871,1,-0.95,-0.19,0.07,
31873,1,-0.95,-0.19,0.07,
31874,1,-0.95,-0.2,0.03,
31876,1,-0.95,-0.2,0.03,
31878,1,-0.95,-0.2,0.03,
31879,1,-0.95,-0.2,0.03,
31881,1,-0.95,-0.2,0.03,
31883,1,-0.95,-0.2,0.03,
31884,1,-0.95,-0.21,0.02,
31886,1,-0.95,-0.21,0.02,
31888,1,-0.95,-0.21,0.02,
31889,1,-0.95,-0.21,0.02,
31891,1,-0.95,-0.21,0.02,
31893,1,-0.95,-0.21,0.02,
31894,1,-0.96,-0.22,0.03,
31896,1,-0.96,-0.22,0.03,
31898,1,-0.96,-0.22,0.03,
31899,1,-0.96,-0.22,0.03,
31901,1,-0.96,-0.22,0.03,
31902,1,-0.96,-0.22,0.03,
31904,1,-0.96,-0.22,0.02,
31906,1,-0.96,-0.22,0.02,
31907,1,-0.96,-0.22,0.02,
31909,1,-0.96,-0.22,0.02,
31911,1,-0.96,-0.22,0.02,
31912,1,-0.96,-0.22,0.02,
31914,1,-0.96,-0.21,0.03,
31916,1,-0.96,-0.21,0.03,
31917,1,-0.96,-0.21,0.03,
31919,1,-0.96,-0.21,0.03,
31921,1,-0.96,-0.21,0.03,
31922,1,-0.96,-0.2,0.05,
31924,1,-0.95,-0.2,0.05,
31926,1,-0.95,-0.2,0.05,
31927,1,-0.95,-0.2,0.05,
31929,1,-0.95,-0.2,0.05,
31931,1,-0.95,-0.2,0.05,
31932,1,-0.95,-0.19,0.07,
31934,1,-0.95,-0.19,0.07,
31936,1,-0.95,-0.19,0.07,
31938,1,-0.95,-0.19,0.07,
31939,1,-0.95,-0.19,0.07,
31941,1,-0.95,-0.19,0.07,
31942,1,-0.94,-0.18,0.07,
31944,1,-0.94,-0.18,0.07,
31946,1,-0.94,-0.18,0.07,
31947,1,-0.94,-0.18,0.07,
31949,1,-0.94,-0.18,0.07,
31951,1,-0.94,-0.18,0.07,
31952,1,-0.94,-0.2,0.07,
31954,1,-0.94,-0.2,0.07,
31956,1,-0.94,-0.2,0.07,
31957,1,-0.94,-0.2,0.07,
31959,1,-0.94,-0.2,0.07,
31961,1,-0.94,-0.2,0.07,
31962,1,-0.95,-0.22,0.06,
31964,1,-0.95,-0.22,0.06,
31966,1,-0.95,-0.22,0.06,
31967,1,-0.95,-0.22,0.06,
31969,1,-0.95,-0.22,0.06,
31971,1,-0.95,-0.22,0.06,
31972,1,-0.96,-0.24,0.05,
31974,1,-0.96,-0.24,0.05,
31976,1,-0.96,-0.24,0.05,
31977,1,-0.96,-0.24,0.05,
31979,1,-0.96,-0.24,0.05,
31981,1,-0.96,-0.24,0.05,
31982,1,-0.96,-0.23,0.02,
31984,1,-0.96,-0.23,0.02,
31986,1,-0.96,-0.23,0.02,
31987,1,-0.96,-0.23,0.02,
31989,1,-0.96,-0.23,0.02,
31991,1,-0.96,-0.23,0.0,
31992,1,-0.96,-0.22,0.0,
31994,1,-0.96,-0.22,0.0,
31996,1,-0.96,-0.22,0.0,
31997,1,-0.96,-0.22,0.0,
31999,1,-0.96,-0.22,0.0,
32001,1,-0.96,-0.22,0.02,
32002,1,-0.95,-0.21,0.02,
32004,1,-0.95,-0.21,0.02,
32005,1,-0.95,-0.21,0.02,
32007,1,-0.95,-0.21,0.02,
32009,1,-0.95,-0.21,0.02,
32010,1,-0.95,-0.21,0.05,
32012,1,-0.95,-0.21,0.05,
32014,1,-0.95,-0.21,0.05,
32015,1,-0.95,-0.21,0.05,
32017,1,-0.95,-0.21,0.05,
32019,1,-0.95,-0.21,0.05,
32020,1,-0.94,-0.21,0.06,
32022,1,-0.94,-0.21,0.06,
32024,1,-0.94,-0.21,0.06,
32025,1,-0.94,-0.21,0.06,
32027,1,-0.94,-0.21,0.06,
32029,1,-0.94,-0.21,0.06,
32030,1,-0.95,-0.2,0.07,
32032,1,-0.95,-0.2,0.07,
32034,1,-0.95,-0.2,0.07,
32035,1,-0.95,-0.2,0.07,
32037,1,-0.95,-0.2,0.07,
32038,1,-0.95,-0.2,0.07,
32040,1,-0.95,-0.2,0.06,
32042,1,-0.95,-0.2,0.06,
32043,1,-0.95,-0.2,0.06,
32045,1,-0.95,-0.2,0.06,
32047,1,-0.95,-0.2,0.06,
32048,1,-0.95,-0.2,0.06,
32050,1,-0.96,-0.2,0.05,
32052,1,-0.96,-0.2,0.05,
32053,1,-0.96,-0.2,0.05,
32055,1,-0.96,-0.2,0.05,
32057,1,-0.96,-0.2,0.05,
32058,1,-0.96,-0.2,0.05,
32060,1,-0.95,-0.19,0.03,
32062,1,-0.95,-0.19,0.03,
32063,1,-0.95,-0.19,0.03,
32065,1,-0.95,-0.19,0.03,
32067,1,-0.95,-0.19,0.03,
32068,1,-0.95,-0.19,0.03,
32070,1,-0.96,-0.2,0.02,
32072,1,-0.96,-0.2,0.02,
32073,1,-0.96,-0.2,0.02,
32075,1,-0.96,-0.2,0.02,
32077,1,-0.96,-0.2,0.02,
32078,1,-0.96,-0.2,0.02,
32080,1,-0.96,-0.22,0.03,
32081,1,-0.96,-0.22,0.03,
32083,1,-0.96,-0.22,0.03,
32085,1,-0.96,-0.22,0.03,
32086,1,-0.96,-0.22,0.03,
32088,1,-0.96,-0.22,0.03,
32090,1,-0.96,-0.22,0.03,
32091,1,-0.96,-0.22,0.03,
32093,1,-0.96,-0.22,0.03,
32095,1,-0.96,-0.22,0.03,
32096,1,-0.96,-0.22,0.03,
32098,1,-0.96,-0.22,0.03,
32100,1,-0.96,-0.22,0.03,
32101,1,-0.96,-0.22,0.03,
32103,1,-0.96,-0.22,0.03,
32105,1,-0.96,-0.22,0.03,
32106,1,-0.96,-0.22,0.03,
32108,1,-0.96,-0.21,0.04,
32110,1,-0.96,-0.21,0.04,
32111,1,-0.96,-0.21,0.04,
32113,1,-0.96,-0.21,0.04,
32115,1,-0.96,-0.21,0.04,
32116,1,-0.96,-0.21,0.04,
32118,1,-0.96,-0.2,0.04,
32120,1,-0.96,-0.2,0.04,
32121,1,-0.96,-0.2,0.04,
32123,1,-0.96,-0.2,0.04,
32125,1,-0.96,-0.2,0.04,
32126,1,-0.96,-0.2,0.04,
32128,1,-0.95,-0.2,0.06,
32130,1,-0.95,-0.2,0.06,
32132,1,-0.95,-0.2,0.06,
32133,1,-0.95,-0.2,0.06,
32135,1,-0.95,-0.2,0.06,
32136,1,-0.95,-0.2,0.06,
32138,1,-0.95,-0.21,0.05,
32140,1,-0.95,-0.21,0.05,
32141,1,-0.95,-0.21,0.05,
32143,1,-0.95,-0.21,0.05,
32145,1,-0.95,-0.21,0.05,
32146,1,-0.95,-0.21,0.05,
32148,1,-0.95,-0.21,0.04,
32150,1,-0.95,-0.21,0.04,
32151,1,-0.95,-0.21,0.04,
32153,1,-0.95,-0.21,0.04,
32155,1,-0.95,-0.21,0.04,
32156,1,-0.95,-0.21,0.04,
32158,1,-0.95,-0.22,0.04,
32160,1,-0.95,-0.22,0.04,
32161,1,-0.95,-0.22,0.04,
32163,1,-0.95,-0.22,0.04,
32165,1,-0.95,-0.22,0.04,
32166,1,-0.95,-0.22,0.04,
32168,1,-0.95,-0.22,0.04,
32170,1,-0.95,-0.22,0.04,
32171,1,-0.95,-0.22,0.04,
32173,1,-0.95,-0.22,0.04,
32175,1,-0.95,-0.22,0.04,
32176,1,-0.95,-0.21,0.02,
32178,1,-0.95,-0.21,0.02,
32180,1,-0.95,-0.21,0.02,
32181,1,-0.95,-0.21,0.02,
32183,1,-0.95,-0.21,0.02,
32185,1,-0.95,-0.21,0.02,
32186,1,-0.95,-0.21,0.02,
32188,1,-0.95,-0.21,0.02,
32190,1,-0.95,-0.21,0.02,
32192,1,-0.95,-0.21,0.02,
32193,1,-0.95,-0.21,0.02,
32195,1,-0.95,-0.21,0.02,
32196,1,-0.95,-0.22,0.02,
32198,1,-0.95,-0.22,0.02,
32200,1,-0.95,-0.22,0.02,
32201,1,-0.95,-0.22,0.02,
32203,1,-0.95,-0.22,0.02,
32205,1,-0.95,-0.22,0.02,
32206,1,-0.95,-0.23,0.02,
32208,1,-0.95,-0.23,0.02,
32210,1,-0.95,-0.23,0.02,
32211,1,-0.95,-0.23,0.02,
32213,1,-0.95,-0.23,0.02,
32215,1,-0.95,-0.23,0.02,
32216,1,-0.95,-0.23,0.02,
32218,1,-0.95,-0.23,0.02,
32220,1,-0.95,-0.23,0.02,
32221,1,-0.95,-0.23,0.02,
32223,1,-0.95,-0.23,0.02,
32225,1,-0.95,-0.23,0.02,
32226,1,-0.95,-0.22,0.04,
32228,1,-0.95,-0.22,0.04,
32230,1,-0.95,-0.22,0.04,
32231,1,-0.95,-0.22,0.04,
32233,1,-0.95,-0.22,0.04,
32235,1,-0.95,-0.22,0.04,
32236,1,-0.95,-0.21,0.05,
32238,1,-0.95,-0.21,0.05,
32240,1,-0.95,-0.21,0.05,
32241,1,-0.95,-0.21,0.05,
32243,1,-0.95,-0.21,0.05,
32245,1,-0.95,-0.19,0.06,
32246,1,-0.96,-0.19,0.06,
32248,1,-0.96,-0.19,0.06,
32250,1,-0.96,-0.19,0.06,
32251,1,-0.96,-0.19,0.06,
32253,1,-0.96,-0.19,0.06,
32255,1,-0.95,-0.19,0.07,
32256,1,-0.95,-0.19,0.07,
32258,1,-0.95,-0.19,0.07,
32260,1,-0.95,-0.19,0.07,
32261,1,-0.95,-0.19,0.07,
32263,1,-0.95,-0.19,0.07,
32265,1,-0.94,-0.19,0.06,
32266,1,-0.94,-0.19,0.06,
32268,1,-0.94,-0.19,0.06,
32270,1,-0.94,-0.19,0.06,
32271,1,-0.94,-0.19,0.06,
32273,1,-0.94,-0.19,0.06,
32275,1,-0.96,-0.2,0.04,
32276,1,-0.96,-0.2,0.04,
32278,1,-0.96,-0.2,0.04,
32280,1,-0.96,-0.2,0.04,
32281,1,-0.96,-0.2,0.04,
32283,1,-0.96,-0.2,0.04,
32285,1,-0.96,-0.21,0.03,
32286,1,-0.96,-0.21,0.03,
32288,1,-0.96,-0.21,0.03,
32290,1,-0.96,-0.21,0.03,
32291,1,-0.96,-0.21,0.03,
32293,1,-0.96,-0.21,0.03,
32295,1,-0.96,-0.22,0.02,
32296,1,-0.96,-0.22,0.02,
32298,1,-0.96,-0.22,0.02,
32300,1,-0.96,-0.22,0.02,
32301,1,-0.96,-0.22,0.02,
32303,1,-0.96,-0.22,0.02,
32305,1,-0.95,-0.23,0.02,
32306,1,-0.95,-0.23,0.02,
32308,1,-0.95,-0.23,0.02,
32310,1,-0.95,-0.23,0.02,
32311,1,-0.95,-0.23,0.02,
32313,1,-0.95,-0.23,0.01,
32315,1,-0.96,-0.23,0.01,
32316,1,-0.96,-0.23,0.01,
32318,1,-0.96,-0.23,0.01,
32320,1,-0.96,-0.23,0.01,
32321,1,-0.96,-0.23,0.01,
32323,1,-0.95,-0.22,0.02,
32325,1,-0.95,-0.22,0.02,
32326,1,-0.95,-0.22,0.02,
32328,1,-0.95,-0.22,0.02,
32330,1,-0.95,-0.22,0.02,
32331,1,-0.95,-0.22,0.02,
32333,1,-0.95,-0.2,0.03,
32335,1,-0.95,-0.2,0.03,
32337,1,-0.95,-0.2,0.03,
32338,1,-0.95,-0.2,0.03,
32340,1,-0.95,-0.2,0.03,
32341,1,-0.95,-0.2,0.03,
32343,1,-0.95,-0.2,0.05,
32345,1,-0.95,-0.2,0.05,
32346,1,-0.95,-0.2,0.05,
32348,1,-0.95,-0.2,0.05,
32350,1,-0.95,-0.2,0.05,
32351,1,-0.95,-0.2,0.05,
