t,l,x,y,z,
2760634,0,-0.97,-0.02,-0.03,
2760636,0,-0.97,-0.02,-0.03,
2760637,0,-0.97,-0.02,-0.03,
2760639,0,-0.97,-0.02,-0.03,
2760641,0,-0.97,-0.02,0.01,
2760642,0,-0.97,-0.02,0.01,
2760644,0,-0.97,-0.02,0.01,
2760646,0,-0.97,-0.02,0.01,
2760647,0,-0.97,-0.02,0.01,
2760649,0,-0.97,-0.02,0.01,
2760651,0,-0.98,-0.02,0.04,
2760652,0,-0.98,-0.02,0.04,
2760654,0,-0.98,-0.02,0.04,
2760655,0,-0.98,-0.02,0.04,
2760657,0,-0.98,-0.02,0.04,
2760659,0,-0.98,-0.02,0.04,
2760660,0,-0.98,-0.02,0.07,
2760662,0,-0.98,-0.02,0.07,
2760664,0,-0.98,-0.02,0.07,
2760665,0,-0.98,-0.02,0.07,
2760667,0,-0.98,-0.02,0.07,
2760669,0,-0.98,-0.02,0.07,
2760670,0,-0.98,-0.02,0.1,
2760672,0,-0.98,-0.02,0.1,
2760674,0,-0.98,-0.02,0.1,
2760675,0,-0.98,-0.02,0.1,
2760677,0,-0.98,-0.02,0.1,
2760679,0,-0.98,-0.02,0.1,
2760680,0,-0.99,-0.02,0.1,
2760682,0,-0.99,-0.02,0.1,
2760684,0,-0.99,-0.02,0.1,
2760685,0,-0.99,-0.02,0.1,
2760687,0,-0.99,-0.02,0.1,
2760689,0,-0.99,-0.02,0.09,
2760690,0,-0.98,-0.02,0.09,
2760692,0,-0.98,-0.02,0.09,
2760694,0,-0.98,-0.02,0.09,
2760695,0,-0.98,-0.02,0.09,
2760697,0,-0.98,-0.02,0.09,
2760699,0,-0.98,-0.01,0.08,
2760700,0,-0.98,-0.01,0.08,
2760702,0,-0.98,-0.01,0.08,
2760704,0,-0.98,-0.01,0.08,
2760705,0,-0.98,-0.01,0.08,
2760707,0,-0.98,-0.01,0.08,
2760709,0,-0.98,-0.01,0.06,
2760710,0,-0.98,-0.01,0.06,
2760712,0,-0.98,-0.01,0.06,
2760714,0,-0.98,-0.01,0.06,
2760715,0,-0.98,-0.01,0.06,
2760717,0,-0.98,-0.01,0.06,
2760719,0,-0.98,-0.02,0.03,
2760720,0,-0.98,-0.02,0.03,
2760722,0,-0.98,-0.02,0.03,
2760724,0,-0.98,-0.02,0.03,
2760725,0,-0.98,-0.02,0.03,
2760727,0,-0.98,-0.02,0.03,
2760729,0,-0.98,-0.03,0.01,
2760730,0,-0.98,-0.03,0.01,
2760732,0,-0.98,-0.03,0.01,
2760734,0,-0.98,-0.03,0.01,
2760735,0,-0.98,-0.03,0.01,
2760737,0,-0.98,-0.03,0.01,
2760739,0,-0.99,-0.05,0,
2760740,0,-0.99,-0.05,0,
2760742,0,-0.99,-0.05,0,
2760744,0,-0.99,-0.05,0,
2760745,0,-0.99,-0.05,0,
2760747,0,-0.99,-0.05,0,
2760748,0,-0.99,-0.06,-0.04,
2760750,0,-0.99,-0.06,-0.04,
2760752,0,-0.99,-0.06,-0.04,
2760753,0,-0.99,-0.06,-0.04,
2760755,0,-0.99,-0.06,-0.04,
2760757,0,-0.99,-0.06,-0.04,
2760758,0,-0.98,-0.07,-0.05,
2760760,0,-0.98,-0.07,-0.05,
2760762,0,-0.98,-0.07,-0.05,
2760763,0,-0.98,-0.07,-0.05,
2760765,0,-0.98,-0.07,-0.05,
2760767,0,-0.98,-0.07,-0.04,
2760768,0,-0.98,-0.05,-0.04,
2760770,0,-0.98,-0.05,-0.04,
2760772,0,-0.98,-0.05,-0.04,
2760773,0,-0.98,-0.05,-0.04,
2760775,0,-0.98,-0.05,-0.04,
2760777,0,-0.98,-0.03,-0.02,
2760778,0,-0.97,-0.03,-0.02,
2760780,0,-0.97,-0.03,-0.02,
2760782,0,-0.97,-0.03,-0.02,
2760783,0,-0.97,-0.03,-0.02,
2760785,0,-0.97,-0.03,-0.02,
2760787,0,-0.97,-0.02,-0.01,
2760788,0,-0.97,-0.02,-0.01,
2760790,0,-0.97,-0.02,-0.01,
2760792,0,-0.97,-0.02,-0.01,
2760793,0,-0.97,-0.02,-0.01,
2760795,0,-0.97,-0.02,-0.01,
2760797,0,-0.97,-0.01,0.02,
2760798,0,-0.97,-0.01,0.02,
2760800,0,-0.97,-0.01,0.02,
2760802,0,-0.97,-0.01,0.02,
2760803,0,-0.97,-0.01,0.02,
2760805,0,-0.97,-0.01,0.02,
2760807,0,-0.97,0,0.06,
2760808,0,-0.97,0,0.06,
2760810,0,-0.97,0,0.06,
2760811,0,-0.97,0,0.06,
2760813,0,-0.97,0,0.06,
2760815,0,-0.97,0,0.06,
2760816,0,-0.98,-0.02,0.1,
2760818,0,-0.98,-0.02,0.1,
2760820,0,-0.98,-0.02,0.1,
2760821,0,-0.98,-0.02,0.1,
2760823,0,-0.98,-0.02,0.1,
2760825,0,-0.98,-0.02,0.1,
2760826,0,-0.99,-0.02,0.11,
2760828,0,-0.99,-0.02,0.11,
2760830,0,-0.99,-0.02,0.11,
2760831,0,-0.99,-0.02,0.11,
2760833,0,-0.99,-0.02,0.11,
2760835,0,-0.99,-0.02,0.11,
2760836,0,-0.98,-0.03,0.11,
2760838,0,-0.98,-0.03,0.11,
2760840,0,-0.98,-0.03,0.11,
2760841,0,-0.98,-0.03,0.11,
2760843,0,-0.98,-0.03,0.11,
2760845,0,-0.98,-0.03,0.11,
2760846,0,-0.98,-0.03,0.09,
2760848,0,-0.98,-0.03,0.09,
2760850,0,-0.98,-0.03,0.09,
2760851,0,-0.98,-0.03,0.09,
2760853,0,-0.98,-0.03,0.09,
2760855,0,-0.98,-0.03,0.06,
2760856,0,-0.98,-0.03,0.06,
2760858,0,-0.98,-0.03,0.06,
2760860,0,-0.98,-0.03,0.06,
2760861,0,-0.98,-0.03,0.06,
2760863,0,-0.98,-0.03,0.06,
2760865,0,-0.98,-0.03,0.04,
2760866,0,-0.98,-0.03,0.04,
2760868,0,-0.98,-0.03,0.04,
2760870,0,-0.98,-0.03,0.04,
2760871,0,-0.98,-0.03,0.04,
2760873,0,-0.98,-0.03,0.04,
2760875,0,-0.97,-0.04,0.02,
2760876,0,-0.97,-0.04,0.02,
2760878,0,-0.97,-0.04,0.02,
2760880,0,-0.97,-0.04,0.02,
2760881,0,-0.97,-0.04,0.02,
2760883,0,-0.97,-0.04,0.02,
2760885,0,-0.98,-0.04,0,
2760886,0,-0.98,-0.04,0,
2760888,0,-0.98,-0.04,0,
2760890,0,-0.98,-0.04,0,
2760891,0,-0.98,-0.04,0,
2760893,0,-0.98,-0.04,0,
2760895,0,-0.98,-0.04,-0.01,
2760896,0,-0.98,-0.04,-0.01,
2760898,0,-0.98,-0.04,-0.01,
2760900,0,-0.98,-0.04,-0.01,
2760901,0,-0.98,-0.04,-0.01,
2760903,0,-0.98,-0.04,-0.01,
2760905,0,-0.99,-0.05,-0.01,
2760906,0,-0.99,-0.05,-0.01,
2760908,0,-0.99,-0.05,-0.01,
2760910,0,-0.99,-0.05,-0.01,
2760911,0,-0.99,-0.05,-0.01,
2760913,0,-0.99,-0.05,-0.01,
2760915,0,-0.98,-0.05,0,
2760916,0,-0.98,-0.05,0,
2760918,0,-0.98,-0.05,0,
2760920,0,-0.98,-0.05,0,
2760921,0,-0.98,-0.05,0,
2760923,0,-0.98,-0.05,0.02,
2760925,0,-0.97,-0.04,0.02,
2760926,0,-0.97,-0.04,0.02,
2760928,0,-0.97,-0.04,0.02,
2760930,0,-0.97,-0.04,0.02,
2760931,0,-0.97,-0.04,0.02,
2760933,0,-0.97,-0.03,0.03,
2760935,0,-0.98,-0.03,0.03,
2760936,0,-0.98,-0.03,0.03,
2760938,0,-0.98,-0.03,0.03,
2760940,0,-0.98,-0.03,0.03,
2760941,0,-0.98,-0.03,0.03,
2760943,0,-0.98,-0.02,0.06,
2760945,0,-0.98,-0.02,0.06,
2760946,0,-0.98,-0.02,0.06,
2760948,0,-0.98,-0.02,0.06,
2760950,0,-0.98,-0.02,0.06,
2760951,0,-0.98,-0.02,0.06,
2760953,0,-0.97,-0.02,0.08,
2760955,0,-0.97,-0.02,0.08,
2760956,0,-0.97,-0.02,0.08,
2760958,0,-0.97,-0.02,0.08,
2760960,0,-0.97,-0.02,0.08,
2760961,0,-0.97,-0.02,0.08,
2760963,0,-0.98,-0.02,0.1,
2760965,0,-0.98,-0.02,0.1,
2760966,0,-0.98,-0.02,0.1,
2760968,0,-0.98,-0.02,0.1,
2760970,0,-0.98,-0.02,0.1,
2760971,0,-0.98,-0.02,0.1,
2760973,0,-0.98,-0.02,0.1,
2760975,0,-0.98,-0.02,0.1,
2760976,0,-0.98,-0.02,0.1,
2760978,0,-0.98,-0.02,0.1,
2760980,0,-0.98,-0.02,0.1,
2760981,0,-0.98,-0.02,0.1,
2760983,0,-0.98,-0.03,0.09,
2760985,0,-0.98,-0.03,0.09,
2760986,0,-0.98,-0.03,0.09,
2760988,0,-0.98,-0.03,0.09,
2760990,0,-0.98,-0.03,0.09,
2760991,0,-0.98,-0.03,0.06,
2760993,0,-0.98,-0.03,0.06,
2760995,0,-0.98,-0.03,0.06,
2760996,0,-0.98,-0.03,0.06,
2760998,0,-0.98,-0.03,0.06,
2761000,0,-0.98,-0.03,0.06,
2761001,0,-0.98,-0.04,0.04,
2761003,0,-0.98,-0.04,0.04,
2761005,0,-0.98,-0.04,0.04,
2761006,0,-0.98,-0.04,0.04,
2761008,0,-0.98,-0.04,0.04,
2761010,0,-0.98,-0.04,0.04,
2761011,0,-0.98,-0.04,0.02,
2761013,0,-0.98,-0.04,0.02,
2761015,0,-0.98,-0.04,0.02,
2761016,0,-0.98,-0.04,0.02,
2761018,0,-0.98,-0.04,0.02,
2761020,0,-0.98,-0.04,0.02,
2761021,0,-0.98,-0.04,0.02,
2761023,0,-0.98,-0.04,0.02,
2761025,0,-0.98,-0.04,0.02,
2761026,0,-0.98,-0.04,0.02,
2761028,0,-0.98,-0.04,0.02,
2761030,0,-0.98,-0.04,0.02,
2761031,0,-0.97,-0.03,0.02,
2761033,0,-0.97,-0.03,0.02,
2761035,0,-0.97,-0.03,0.02,
2761036,0,-0.97,-0.03,0.02,
2761038,0,-0.97,-0.03,0.02,
2761040,0,-0.97,-0.03,0.02,
2761041,0,-0.98,-0.03,0.02,
2761043,0,-0.98,-0.03,0.02,
2761045,0,-0.98,-0.03,0.02,
2761046,0,-0.98,-0.03,0.02,
2761048,0,-0.98,-0.03,0.02,
2761050,0,-0.98,-0.03,0.02,
2761051,0,-0.98,-0.03,0.03,
2761053,0,-0.98,-0.03,0.03,
2761055,0,-0.98,-0.03,0.03,
2761056,0,-0.98,-0.03,0.03,
2761058,0,-0.98,-0.03,0.03,
2761060,0,-0.98,-0.03,0.03,
2761061,0,-0.98,-0.02,0.02,
2761063,0,-0.98,-0.02,0.02,
2761065,0,-0.98,-0.02,0.02,
2761066,0,-0.98,-0.02,0.02,
2761068,0,-0.98,-0.02,0.02,
2761070,0,-0.98,-0.02,0.04,
2761071,0,-0.98,-0.02,0.04,
2761073,0,-0.98,-0.02,0.04,
2761075,0,-0.98,-0.02,0.04,
2761076,0,-0.98,-0.02,0.04,
2761078,0,-0.98,-0.02,0.04,
2761080,0,-0.98,-0.02,0.07,
2761081,0,-0.98,-0.02,0.07,
2761083,0,-0.98,-0.02,0.07,
2761085,0,-0.98,-0.02,0.07,
2761086,0,-0.98,-0.02,0.07,
2761088,0,-0.98,-0.02,0.07,
2761090,0,-0.97,-0.02,0.08,
2761091,0,-0.97,-0.02,0.08,
2761093,0,-0.97,-0.02,0.08,
2761095,0,-0.97,-0.02,0.08,
2761096,0,-0.97,-0.02,0.08,
2761098,0,-0.97,-0.02,0.08,
2761100,0,-0.97,-0.03,0.1,
2761101,0,-0.97,-0.03,0.1,
2761103,0,-0.97,-0.03,0.1,
2761105,0,-0.97,-0.03,0.1,
2761106,0,-0.97,-0.03,0.1,
2761108,0,-0.97,-0.03,0.1,
2761110,0,-0.97,-0.02,0.12,
2761111,0,-0.97,-0.02,0.12,
2761113,0,-0.97,-0.02,0.12,
2761115,0,-0.97,-0.02,0.12,
2761116,0,-0.97,-0.02,0.12,
2761118,0,-0.97,-0.02,0.12,
2761120,0,-0.97,-0.02,0.1,
2761121,0,-0.97,-0.02,0.1,
2761123,0,-0.97,-0.02,0.1,
2761125,0,-0.97,-0.02,0.1,
2761126,0,-0.97,-0.02,0.1,
2761128,0,-0.97,-0.02,0.1,
2761130,0,-0.98,-0.02,0.08,
2761131,0,-0.98,-0.02,0.08,
2761133,0,-0.98,-0.02,0.08,
2761135,0,-0.98,-0.02,0.08,
2761136,0,-0.98,-0.02,0.08,
2761138,0,-0.98,-0.02,0.06,
2761140,0,-0.97,-0.02,0.06,
2761141,0,-0.97,-0.02,0.06,
2761143,0,-0.97,-0.02,0.06,
2761145,0,-0.97,-0.02,0.06,
2761146,0,-0.97,-0.02,0.06,
2761148,0,-0.98,-0.04,0.04,
2761150,0,-0.98,-0.04,0.04,
2761151,0,-0.98,-0.04,0.04,
2761153,0,-0.98,-0.04,0.04,
2761155,0,-0.98,-0.04,0.04,
2761156,0,-0.98,-0.04,0.04,
2761158,0,-0.98,-0.04,0.01,
2761160,0,-0.98,-0.04,0.01,
2761161,0,-0.98,-0.04,0.01,
2761163,0,-0.98,-0.04,0.01,
2761165,0,-0.98,-0.04,0.01,
2761166,0,-0.98,-0.04,0.01,
2761168,0,-0.98,-0.05,-0.02,
2761170,0,-0.98,-0.05,-0.02,
2761171,0,-0.98,-0.05,-0.02,
2761173,0,-0.98,-0.05,-0.02,
2761175,0,-0.98,-0.05,-0.02,
2761176,0,-0.98,-0.05,-0.02,
2761178,0,-0.98,-0.04,-0.03,
2761180,0,-0.98,-0.04,-0.03,
2761181,0,-0.98,-0.04,-0.03,
2761183,0,-0.98,-0.04,-0.03,
2761185,0,-0.98,-0.04,-0.03,
2761186,0,-0.98,-0.04,-0.03,
2761188,0,-0.98,-0.03,-0.02,
2761190,0,-0.98,-0.03,-0.02,
2761191,0,-0.98,-0.03,-0.02,
2761193,0,-0.98,-0.03,-0.02,
2761195,0,-0.98,-0.03,-0.02,
2761196,0,-0.98,-0.03,-0.02,
2761198,0,-0.98,-0.03,0,
2761200,0,-0.98,-0.03,0,
2761201,0,-0.98,-0.03,0,
2761203,0,-0.98,-0.03,0,
2761205,0,-0.98,-0.03,0,
2761206,0,-0.98,-0.03,0.12,
2761208,0,-0.98,-0.03,0.02,
2761210,0,-0.98,-0.03,0.02,
2761211,0,-0.98,-0.03,0.02,
2761213,0,-0.98,-0.03,0.02,
2761215,0,-0.98,-0.03,0.02,
2761216,0,-0.98,-0.04,0.04,
2761218,0,-0.98,-0.04,0.04,
2761220,0,-0.98,-0.04,0.04,
2761221,0,-0.98,-0.04,0.04,
2761223,0,-0.98,-0.04,0.04,
2761225,0,-0.98,-0.04,0.04,
2761226,0,-0.98,-0.03,0.05,
2761228,0,-0.98,-0.03,0.05,
2761230,0,-0.98,-0.03,0.05,
2761231,0,-0.98,-0.03,0.05,
2761233,0,-0.98,-0.03,0.05,
2761235,0,-0.98,-0.03,0.05,
2761236,0,-0.97,-0.02,0.06,
2761238,0,-0.97,-0.02,0.06,
2761240,0,-0.97,-0.02,0.06,
2761241,0,-0.97,-0.02,0.06,
2761243,0,-0.97,-0.02,0.06,
2761245,0,-0.97,-0.02,0.06,
2761246,0,-0.97,-0.02,0.07,
2761248,0,-0.97,-0.02,0.07,
2761250,0,-0.97,-0.02,0.07,
2761251,0,-0.97,-0.02,0.07,
2761253,0,-0.97,-0.02,0.07,
2761255,0,-0.97,-0.02,0.07,
2761256,0,-0.97,-0.03,0.1,
2761258,0,-0.97,-0.03,0.1,
2761260,0,-0.97,-0.03,0.1,
2761261,0,-0.97,-0.03,0.1,
2761263,0,-0.97,-0.03,0.1,
2761265,0,-0.97,-0.03,0.1,
2761266,0,-0.98,-0.02,0.1,
2761268,0,-0.98,-0.02,0.1,
2761270,0,-0.98,-0.02,0.1,
2761271,0,-0.98,-0.02,0.1,
2761273,0,-0.98,-0.02,0.1,
2761275,0,-0.98,-0.02,0.1,
2761276,0,-0.98,-0.02,0.1,
2761278,0,-0.98,-0.02,0.1,
2761280,0,-0.98,-0.02,0.1,
2761281,0,-0.98,-0.02,0.1,
2761283,0,-0.98,-0.02,0.1,
2761285,0,-0.98,-0.02,0.09,
2761286,0,-0.98,-0.02,0.09,
2761288,0,-0.98,-0.02,0.09,
2761290,0,-0.98,-0.02,0.09,
2761291,0,-0.98,-0.02,0.09,
2761293,0,-0.98,-0.02,0.09,
2761295,0,-0.97,-0.02,0.07,
2761296,0,-0.97,-0.02,0.07,
2761298,0,-0.97,-0.02,0.07,
2761300,0,-0.97,-0.02,0.07,
2761301,0,-0.97,-0.02,0.07,
2761303,0,-0.97,-0.02,0.07,
2761305,0,-0.97,-0.01,0.07,
2761306,0,-0.97,-0.01,0.07,
2761308,0,-0.97,-0.01,0.07,
2761310,0,-0.97,-0.01,0.07,
2761311,0,-0.97,-0.01,0.07,
2761313,0,-0.97,-0.01,0.07,
2761315,0,-0.98,-0.02,0.06,
2761316,0,-0.98,-0.02,0.06,
2761318,0,-0.98,-0.02,0.06,
2761320,0,-0.98,-0.02,0.06,
2761321,0,-0.98,-0.02,0.06,
2761323,0,-0.98,-0.02,0.06,
2761325,0,-0.98,-0.02,0.05,
2761326,0,-0.98,-0.02,0.05,
2761328,0,-0.98,-0.02,0.05,
2761330,0,-0.98,-0.02,0.05,
2761331,0,-0.98,-0.02,0.05,
2761333,0,-0.98,-0.02,0.05,
2761335,0,-0.98,-0.02,0.05,
2761336,0,-0.98,-0.02,0.05,
2761338,0,-0.98,-0.02,0.05,
2761340,0,-0.98,-0.02,0.05,
2761341,0,-0.98,-0.02,0.05,
2761343,0,-0.98,-0.02,0.05,
2761345,0,-0.98,-0.03,0.05,
2761346,0,-0.98,-0.03,0.05,
2761348,0,-0.98,-0.03,0.05,
2761349,0,-0.98,-0.03,0.05,
2761351,0,-0.98,-0.03,0.05,
2761353,0,-0.98,-0.03,0.05,
2761354,0,-0.99,-0.03,0.06,
2761356,0,-0.99,-0.03,0.06,
2761358,0,-0.99,-0.03,0.06,
2761359,0,-0.99,-0.03,0.06,
2761361,0,-0.99,-0.03,0.06,
2761363,0,-0.99,-0.03,0.06,
2761364,0,-0.98,-0.03,0.06,
2761366,0,-0.98,-0.03,0.06,
2761368,0,-0.98,-0.03,0.06,
2761369,0,-0.98,-0.03,0.06,
2761371,0,-0.98,-0.03,0.06,
2761373,0,-0.98,-0.03,0.07,
2761374,0,-0.98,-0.03,0.07,
2761376,0,-0.98,-0.03,0.07,
2761378,0,-0.98,-0.03,0.07,
2761379,0,-0.98,-0.03,0.07,
2761381,0,-0.98,-0.03,0.07,
2761383,0,-0.98,-0.02,0.08,
2761384,0,-0.98,-0.02,0.08,
2761386,0,-0.98,-0.02,0.08,
2761388,0,-0.98,-0.02,0.08,
2761389,0,-0.98,-0.02,0.08,
2761391,0,-0.98,-0.02,0.08,
2761393,0,-0.98,-0.02,0.07,
2761394,0,-0.98,-0.02,0.07,
2761396,0,-0.98,-0.02,0.07,
2761398,0,-0.98,-0.02,0.07,
2761399,0,-0.98,-0.02,0.07,
2761401,0,-0.98,-0.02,0.07,
2761403,0,-0.98,-0.02,0.06,
2761404,0,-0.98,-0.02,0.06,
2761406,0,-0.98,-0.02,0.06,
2761408,0,-0.98,-0.02,0.06,
2761409,0,-0.98,-0.02,0.06,
2761411,0,-0.98,-0.02,0.06,
2761413,0,-0.98,-0.02,0.07,
2761414,0,-0.98,-0.02,0.07,
2761416,0,-0.98,-0.02,0.07,
2761418,0,-0.98,-0.02,0.07,
2761419,0,-0.98,-0.02,0.07,
2761421,0,-0.98,-0.02,0.07,
2761423,0,-0.98,-0.02,0.08,
2761424,0,-0.98,-0.02,0.08,
2761426,0,-0.98,-0.02,0.08,
2761428,0,-0.98,-0.02,0.08,
2761429,0,-0.98,-0.02,0.08,
2761431,0,-0.98,-0.02,0.08,
2761432,0,-0.98,-0.01,0.08,
2761434,0,-0.98,-0.01,0.08,
2761436,0,-0.98,-0.01,0.08,
2761437,0,-0.98,-0.01,0.08,
2761439,0,-0.98,-0.01,0.08,
2761441,0,-0.98,-0.01,0.08,
2761442,0,-0.98,-0.01,0.08,
2761444,0,-0.98,-0.01,0.08,
2761446,0,-0.98,-0.01,0.08,
2761447,0,-0.98,-0.01,0.08,
2761449,0,-0.98,-0.01,0.08,
2761451,0,-0.98,-0.02,0.07,
2761452,0,-0.98,-0.02,0.07,
2761454,0,-0.98,-0.02,0.07,
2761456,0,-0.98,-0.02,0.07,
2761457,0,-0.98,-0.02,0.07,
2761459,0,-0.98,-0.02,0.07,
2761461,0,-0.98,-0.02,0.08,
2761462,0,-0.98,-0.02,0.08,
2761464,0,-0.98,-0.02,0.08,
2761466,0,-0.98,-0.02,0.08,
2761467,0,-0.98,-0.02,0.08,
2761469,0,-0.98,-0.02,0.08,
2761471,0,-0.98,-0.02,0.08,
2761472,0,-0.98,-0.02,0.08,
2761474,0,-0.98,-0.02,0.08,
2761476,0,-0.98,-0.02,0.08,
2761477,0,-0.98,-0.02,0.08,
2761479,0,-0.98,-0.02,0.08,
2761480,0,-0.98,-0.02,0.07,
2761482,0,-0.98,-0.02,0.07,
2761484,0,-0.98,-0.02,0.07,
2761485,0,-0.98,-0.02,0.07,
2761487,0,-0.98,-0.02,0.07,
2761489,0,-0.98,-0.02,0.07,
2761490,0,-0.97,-0.02,0.06,
2761492,0,-0.97,-0.02,0.06,
2761494,0,-0.97,-0.02,0.06,
2761495,0,-0.97,-0.02,0.06,
2761497,0,-0.97,-0.02,0.06,
2761499,0,-0.97,-0.02,0.06,
2761500,0,-0.98,-0.02,0.05,
2761502,0,-0.98,-0.02,0.05,
2761504,0,-0.98,-0.02,0.05,
2761505,0,-0.98,-0.02,0.05,
2761507,0,-0.98,-0.02,0.05,
2761509,0,-0.98,-0.02,0.05,
2761510,0,-0.98,-0.02,0.05,
2761512,0,-0.98,-0.02,0.05,
2761514,0,-0.98,-0.02,0.05,
2761515,0,-0.98,-0.02,0.05,
2761517,0,-0.98,-0.02,0.05,
2761519,0,-0.98,-0.02,0.05,
2761520,0,-0.97,-0.02,0.05,
2761522,0,-0.97,-0.02,0.05,
2761524,0,-0.97,-0.02,0.05,
2761525,0,-0.97,-0.02,0.05,
2761527,0,-0.97,-0.02,0.05,
2761529,0,-0.97,-0.02,0.05,
2761530,0,-0.98,-0.02,0.05,
2761532,0,-0.98,-0.02,0.05,
2761534,0,-0.98,-0.02,0.05,
2761535,0,-0.98,-0.02,0.05,
2761537,0,-0.98,-0.02,0.05,
2761539,0,-0.98,-0.02,0.07,
2761540,0,-0.98,-0.02,0.07,
2761542,0,-0.98,-0.02,0.07,
2761544,0,-0.98,-0.02,0.07,
2761545,0,-0.98,-0.02,0.07,
2761547,0,-0.98,-0.02,0.07,
2761549,0,-0.98,-0.02,0.07,
2761550,0,-0.98,-0.02,0.07,
2761552,0,-0.98,-0.02,0.07,
2761554,0,-0.98,-0.02,0.07,
2761555,0,-0.98,-0.02,0.07,
2761557,0,-0.98,-0.02,0.07,
2761559,0,-0.98,-0.04,0.06,
2761560,0,-0.98,-0.04,0.06,
2761562,0,-0.98,-0.04,0.06,
2761564,0,-0.98,-0.04,0.06,
2761565,0,-0.98,-0.04,0.06,
2761567,0,-0.98,-0.04,0.06,
2761569,0,-0.98,-0.03,0.06,
2761570,0,-0.98,-0.03,0.06,
2761572,0,-0.98,-0.03,0.06,
2761574,0,-0.98,-0.03,0.06,
2761575,0,-0.98,-0.03,0.06,
2761577,0,-0.98,-0.03,0.06,
2761579,0,-0.98,-0.04,0.06,
2761580,0,-0.98,-0.04,0.06,
2761582,0,-0.98,-0.04,0.06,
2761584,0,-0.98,-0.04,0.06,
2761585,0,-0.98,-0.04,0.06,
2761587,0,-0.98,-0.04,0.06,
2761589,0,-0.99,-0.04,0.05,
2761590,0,-0.99,-0.04,0.05,
2761592,0,-0.99,-0.04,0.05,
2761594,0,-0.99,-0.04,0.05,
2761595,0,-0.99,-0.04,0.05,
2761597,0,-0.99,-0.04,0.04,
2761599,0,-0.98,-0.03,0.04,
2761600,0,-0.98,-0.03,0.04,
2761602,0,-0.98,-0.03,0.04,
2761604,0,-0.98,-0.03,0.04,
2761605,0,-0.98,-0.03,0.04,
2761607,0,-0.98,-0.04,0.04,
2761609,0,-0.98,-0.04,0.04,
2761610,0,-0.98,-0.04,0.04,
2761612,0,-0.98,-0.04,0.04,
2761614,0,-0.98,-0.04,0.04,
2761615,0,-0.98,-0.04,0.04,
2761617,0,-0.97,-0.03,0.03,
2761619,0,-0.97,-0.03,0.03,
2761621,0,-0.97,-0.03,0.03,
2761622,0,-0.97,-0.03,0.03,
2761624,0,-0.97,-0.03,0.03,
2761626,0,-0.97,-0.03,0.03,
2761627,0,-0.97,-0.02,0.03,
2761629,0,-0.97,-0.02,0.03,
2761631,0,-0.97,-0.02,0.03,
2761632,0,-0.97,-0.02,0.03,
2761634,0,-0.97,-0.02,0.03,
2761636,0,-0.97,-0.02,0.03,
2761637,0,-0.98,0,0.06,
2761639,0,-0.98,0,0.06,
2761640,0,-0.98,0,0.06,
2761642,0,-0.98,0,0.06,
2761644,0,-0.98,0,0.06,
2761645,0,-0.98,0,0.06,
2761647,0,-0.97,0,0.08,
2761648,0,-0.97,0,0.08,
2761650,0,-0.97,0,0.08,
2761652,0,-0.97,0,0.08,
2761653,0,-0.97,0,0.08,
2761655,0,-0.97,0,0.08,
2761657,0,-0.98,-0.01,0.1,
2761658,0,-0.98,-0.01,0.1,
2761660,0,-0.98,-0.01,0.1,
2761662,0,-0.98,-0.01,0.1,
2761663,0,-0.98,-0.01,0.1,
2761665,0,-0.98,-0.01,0.1,
2761667,0,-0.98,0.01,0.12,
2761668,0,-0.98,0.01,0.12,
2761670,0,-0.98,0.01,0.12,
2761672,0,-0.98,0.01,0.12,
2761673,0,-0.98,0.01,0.12,
2761675,0,-0.98,0.01,0.12,
2761677,0,-0.98,0.02,0.12,
2761678,0,-0.98,0.02,0.12,
2761680,0,-0.98,0.02,0.12,
2761682,0,-0.98,0.02,0.12,
2761684,0,-0.98,0.02,0.12,
2761685,0,-0.98,0.03,0.1,
2761687,0,-0.98,0.03,0.1,
2761689,0,-0.98,0.03,0.1,
2761690,0,-0.98,0.03,0.1,
2761692,0,-0.98,0.03,0.1,
2761694,0,-0.98,0.03,0.1,
2761695,0,-0.97,0.04,0.09,
2761697,0,-0.97,0.04,0.09,
2761699,0,-0.97,0.04,0.09,
2761700,0,-0.97,0.04,0.09,
2761702,0,-0.97,0.04,0.09,
2761704,0,-0.97,0.04,0.09,
2761705,0,-0.98,0.02,0.07,
2761707,0,-0.98,0.02,0.07,
2761709,0,-0.98,0.02,0.07,
2761710,0,-0.98,0.02,0.07,
2761712,0,-0.98,0.02,0.07,
2761714,0,-0.98,0.02,0.07,
2761715,0,-0.98,0.01,0.05,
2761717,0,-0.98,0.01,0.05,
2761718,0,-0.98,0.01,0.05,
2761720,0,-0.98,0.01,0.05,
2761722,0,-0.98,0.01,0.05,
2761723,0,-0.98,0.01,0.05,
2761725,0,-0.96,0.03,0.03,
2761727,0,-0.96,0.03,0.03,
2761728,0,-0.96,0.03,0.03,
2761730,0,-0.96,0.03,0.03,
2761732,0,-0.96,0.03,0.03,
2761733,0,-0.96,0.03,0.03,
2761735,0,-0.97,0.03,0.04,
2761737,0,-0.97,0.03,0.04,
2761738,0,-0.97,0.03,0.04,
2761740,0,-0.97,0.03,0.04,
2761742,0,-0.97,0.03,0.04,
2761743,0,-0.97,0.03,0.04,
2761745,0,-0.98,0.02,0.06,
2761747,0,-0.98,0.02,0.06,
